summary,type,category
the crew on the sea eagle including our guide worked very hard to accommodate all the passengers and assure that they were safe the islands were busy even in low season since all the tours leave around the same time and they go to the,NatureTravel,0
the crocodile show was good there were also many other snakes and animals to see as well i would recommend if you have not seen this type of show as it is unique to watch,NatureTravel,0
the crowded back of the pick up truck arrived on time and the fast boat ride over to richelieu rock was smooth the day we went out the head was clean and the food was good and filling dive master will did a great job,NatureTravel,0
the cruise was really good especially during the night at first you have dinner on the cruise while it is still there are a wide range of different sea food and meat that you can enjoy from king prawns,NatureTravel,0
the day started well loaded onto a comfortable speed boat with about 30 travellers and headed out to sea first stop,NatureTravel,0
the day to visit is what khunaram the mummified monk the sign for the temple says he wanted his body to inspire future generations to follow buddhist teachings,NatureTravel,0
the day was filled with great experiences loved the opportunity to visit the mountain and walk through the mossy forests the temples were incredible i also enjoyed stopping at the local markets well worth the price,NatureTravel,0
the daytrip with sea bees diving was really good,NatureTravel,0
the decorations at this japanese lifestyle mall,ShoppingTravel,1
the decorations for christmas are really nice the shop lots are organised well where the highest floor is for entertainment,ShoppingTravel,1
the devasathan brahmin temple is the official centre of brahmin in thailand built since 200 ago located in the middle old town area bangkok city nearly wat suthat next to the giant swing,NatureTravel,0
the dive boats,NatureTravel,0
the dive center is very well located,NatureTravel,0
the dive master provided,NatureTravel,0
the dive shop was very flexible to accommodate my needs my instructor henning was super friendly,NatureTravel,0
the dive was amazing the management was very friendly and professional,NatureTravel,0
the diving club of jamahkiri is really good the dive instructors jess had soo many patience en was very relax the diving was also very proffi and good my soon get his open water here and alex thanks for the good service regards fynce,NatureTravel,0
the diving deck can be quite crowded in the afternoon with bunch of day trip divers,NatureTravel,0
the diving instructors are very nice and they explain everything very good i highly recommend going here if you like diving or want to learn diving you can stay right next door so you won t have to travel,NatureTravel,0
the diving was nice but the instructors lamine and denis were very unpleasant,NatureTravel,0
the diving with aok diving was wonderful in every way the equipment was brand new,NatureTravel,0
the drive is about 60 to 90 minutes from chiang mai centre our first stop was at a tribal village then we proceeded to the temple the temple is very beautiful with lovely statutes of buddha the temple is on top of the mountain you,NatureTravel,0
the driver got lost and late for 30 minutes even i shared my location with him the hostel is on the mountain,NatureTravel,0
the driver pick us up from hotel on time our guide named mr vichiang was very professional and his knowledge of the palace and the temple,NatureTravel,0
the dry food selling here is cheaper than famous big market unless you want to buy clothes,ShoppingTravel,1
the early birdtrip with similan charter and tour to the surin islands i really highly recommend to everyone who likes snorkelling the team is really friendly,NatureTravel,0
the ecosystem of hotels and restaurants around this beach is terrific the beach itself is clean and the water are very calm but the water,NatureTravel,0
the elephant building is something to marvel at the building is located in the northeastern area of bangkok,NatureTravel,0
the elephant handler smacked the poor animal on the head with a,NatureTravel,0
the elephant sanctuary was amazing as many others had suggested great to get so close and interact with them through the various activities everything was great food,NatureTravel,0
the elephant sanctuary was amazing there was about 20 of us to 3 elephants felt a bit rushed but overall we enjoyed the feeding and then washing we then went to the highest point of thailand,NatureTravel,0
the elephants are no longer used for seat riding they are properly cared for now you get to walk with an elephant and hear a little of their history great stop off for everyone and by visiting you will help to keep this very valuable,NatureTravel,0
the elephants are very obviously loved and respected and well cared for and the entire experience was perfect the lunch was delicious as well this is a must do for any trip to thailand do not ride elephants,NatureTravel,0
the elephants do tricks or they have rides it is not a genuine sanctuary,NatureTravel,0
the elephants looked skinny and are chained on a short leash they are rocking back and forth while waiting for new customers i would not recommend the park,NatureTravel,0
the elephants were in a sorry state many seem to be overworked for tourist rides etc conditions do not seem very hygienic,NatureTravel,0
the emerald buddha,NatureTravel,0
the employees are very kind and honest about their products i ordered two suits which came at a good price i will definitely recommend this tailor if you want a good and affordable suit i even picked out fabrics for my next order which they,ShoppingTravel,1
the end product is perfectly done with amazing cutting workmanship many different types of fabrics to choose from shop owner is very friendly and gave the best advice on choosing fabric and color that is most suitable for me,ShoppingTravel,1
the end result was still quite satisfying we walked into their shop because we were staying at a nearby hotel and were,ShoppingTravel,1
the entire experience was amazing the atmosphere was beautiful,NatureTravel,0
the entrance fee is extremely expensive it was about hk 400 and i would rather go to ocean park instead,NatureTravel,0
the entry rules have dress codes no shorts,ShoppingTravel,1
the equipment is well maintained and the diving is always a great day out they have a good range of,NatureTravel,0
the expected final product got delivered we said we didn t want anything slim fit from the very,ShoppingTravel,1
the experience i had with my 2 suits and 6 shirts are marvelous and worth to be remember i got many compliments for the garments i purchase they have good options of fabrics and styling everything were ready in time of our departure with excellent,ShoppingTravel,1
the experience of the beach is just being amazed and satisfied not too crowdy,NatureTravel,0
the experience of the floating market itself is very good but beware of the 30 minute ride they take you on to visit the small shops for the hard sell basically all of the same stuff for sale so unless this is your thing bypass,ShoppingTravel,1
the explanation and simple demonstration of how lacquerware is made is informative the selection of lacquerware available to buy was quite good ranging from simple souvenirs to expensive artwork the shop had traditional style goods as well as more modern you may be able to,ShoppingTravel,1
the family at best tailor is so inviting and welcoming if you re a lady like me with broad shoulders it s bard to find button down shirts that don t pull at the buttons jack totally understood what i wanted and the quality is unbeatable plus the,ShoppingTravel,1
the ferry and service itself is not bad it is just that we went to the actual songserm office in khao san road thinking that we would get the official songserm price,NatureTravel,0
the finish of the clothes is simply perfect and they,ShoppingTravel,1
the first bit of the path should be closed it s covered in moss and all the wooden bridges are rotting after i slipped i just turned back not worth it there are much better waterfalls in cm with safer paths,NatureTravel,0
the first fisherman theme mall in pattaya,ShoppingTravel,1
the first la casa del habano by habanos s a in chiang mai this shop provides a selection of cuban cigars as well as single malt whisky if you are looking for good atmosphere with your favorite cuban cigar this shop is the best choices for,ShoppingTravel,1
the first thing i would say is that the sculptures are free to view,NatureTravel,0
the first time i met amit was in 2013 he made my first custom suit since that time i visit him every time i m in bangkok there are a lot of reasons for visiting amit fashion 1 he does not bother you on the street,ShoppingTravel,1
the first two being ccr try a dives to help me decide on which unit to purchase invaluable advice and then subsequent ccr air dil deco and ccr mixed gas trimix courses ben is an awesome instructor along with the,NatureTravel,0
the first visit it is 2 small islands connected so actually it is just one then you snorkel in chicken island which is absolutely ugly there is no beach and the water is not clear so you cannot see any fish third stop at puda,NatureTravel,0
the first waterfall flows into a small pool that you can swim the second waterfall is about thirty minutes,NatureTravel,0
the fishing is from 8 am 3 pm we had the whole boat for just our family 3 the staff are great suggestion grilled the fish that guests caught we are expecting that our fish will be grilled but no you can take,NatureTravel,0
the fit is very good and also comfortable if in the area would defintely pop into the shop,ShoppingTravel,1
the fitting an sizing was a bit of a process pretty pleased with the finished product purchased oct 14th just make sure you have at least a week,ShoppingTravel,1
the fitting of the clothes and the on time delivery is well appreciated the quality of the clothes is also the best,ShoppingTravel,1
the floating market was beautiful,ShoppingTravel,1
the food bazaar and the food court provides halal foods the alternative for halal food premises,ShoppingTravel,1
the food choices are limited especially for student budget but i do not regret going very chilled atmosphere,NatureTravel,0
the food court on the ground level is amazingly good value made up to look like a floating market,ShoppingTravel,1
the food court specially,ShoppingTravel,1
the food court upstairs is crowded with a busy atmosphere food was also average even,ShoppingTravel,1
the food park in this mall is quite good,NatureTravel,0
the food was perfect and the service was great we had the best time really unforgettable we went to maiton island and it was beautiful really recommend this boat and the island,NatureTravel,0
the fourth largest cave in the world start with a steep climb about 300 steps and then a crawl through a narrow entrance then the rest of the time walking along boardwalks and down stairs a guide is required but they can,NatureTravel,0
the friendly local guide speaks with a heavy accent and numerous grammatical mistakes i could understand only 50 be prepared to google the stories and history behind the night view was unique and excellent also much fewer tourists at night so we were able to,NatureTravel,0
the gardeners work hard to maintain it for those who like to pose for pictures with various drugged animals,NatureTravel,0
the general atmosphere of wat phra borommathat chaiya ratchaworawihan very quiet,NatureTravel,0
the gentleman in the shop was very curtious towards me as i removed my shoes before i entered his shop it used to be the custom in thailand but very few visitors do it now due to the numbers he,ShoppingTravel,1
the gentleman owner is really a good person and excellent tailor they seem to do all the tailoring in house that is not true for the most of thai tailors the prices are a bit higher than elsewhere but the result is worth of every penny,ShoppingTravel,1
the gimmick here is a  black temple  well,NatureTravel,0
the girls wanted a day out with animals,NatureTravel,0
the glass floor on the 78th floor was super interesting and cool it was nice to be able to experience stepping on it the view was equally breathtaking,NatureTravel,0
the golden clock tower is really not much of a top sight it is very gold and is worth the full 1 or 2 minutes it takes to walk around it,ShoppingTravel,1
the good shepherd sisters in bangkok are helping over 60 women from the slums in bangkok by giving them work in the fatima centre the products are either sold in din daeng or here in the fatima shop in sukhumvit after volunteering at the centre,ShoppingTravel,1
the groove is a restaurant and bar area at central in bangkok there are many restaurants bar that cover all types of food and drink wine and beer all are available the food is excellent and the beer cold it is a very popular,ShoppingTravel,1
the ground floor with huge food court with different food services and alsi fast food brands,ShoppingTravel,1
the grounds are just off the 402 and worth a visit the reclining buddha is in good condition as are many of the buildings temples be sure to cover the shoulders and the legs lots of interesting little structures to observe as well as the  fun,NatureTravel,0
the group size is really perfect we enjoyed our leisure dive here,NatureTravel,0
the guide and stuff were friendly and all went as planned on that part guide did not speak english though they even took a lot of pictures of me riding the beach we rode on was amazing and as an experience it was one of,NatureTravel,0
the guide told me that the elephants here look relatively smaller than their african and indian counterparts our elephant,NatureTravel,0
the guide was lovely and we visited some great sights she even allowed us to extend the tour to the big buddha for a small extra fee we could have done without the visit to the jewellery shop with it s hard sell saleswomen though,NatureTravel,0
the guide was rude and un communicative we passed right through the floating markets and did not even stop for shopping ended up quitting the tour half way through,ShoppingTravel,1
the guide was so honest and down to earth with us we learnt a lot about the history and culture of elephants in thailand on the way there when there we really got to know the elephants and their characters,NatureTravel,0
the guy on the motorbike is your man if you want a designer bespoke tailor made suit while visiting krabi,ShoppingTravel,1
the has been here for years as i use to go here when we stayed around this area it is designer shops the mall is clean and links on the mezzanine level to the phrom phong bts and also to the emquartier mall,ShoppingTravel,1
the high tide brings in lots of trash and plastic low season is not best for sea conditions but this is a good beach,NatureTravel,0
the hike was nice but the waterfall disappointing went up after a few hours of pouring rain and still not much of a waterfall would recommend only if you have nothing else to do,NatureTravel,0
the hiking through the jungle was nice and interesting pan was a very good guide the ziplining was much fun we really enjoyed this tour,NatureTravel,0
the hole family got beautiful and detailed clothes from this fabulous tailer high quality,ShoppingTravel,1
the hospitality on board the dive boat and the friendly approachable attitude of all of,NatureTravel,0
the hot spring pool area is quite small and crowded but the water is good and warm and hot water flows down from the mountain beautiful emerald pool,NatureTravel,0
the hot spring waterfall was looking good but management need to be improved how could they allowed a massage service in the close area it s a bit annoying no peace around,NatureTravel,0
the hot waterfall is a natural bathtub in the middle of the forest,NatureTravel,0
the hotel recommended this tailor which is prominently featured in the area s brochure they sent a car to pick us up and drop us after mr singh was pleasant and quite the salesman while his assistant was doing the hard sell both hubby and i,ShoppingTravel,1
the hotel was only 5 minutes walk from the seacon square mall big it is big with lots of shops and stalls and restaurants and food courts and a cinema it is not touristy so you will probably be the only westerner in here enjoy,ShoppingTravel,1
the hotels are expensive on this beach but if you have motorbike you can drive any beach on the island all beaches are free it is my favorite beach on samet it is very quiet there are less tourists there for photo shooting it is,NatureTravel,0
the hotspring waterfall is way too crowded,NatureTravel,0
the huge statue of king rama vi stands at the entrance of lumphini park dressed in western clothes,NatureTravel,0
the instructor of the dive experience was very kind and helpful but the water was not very clear that day so it was difficult to see anything,NatureTravel,0
the instructor was great and the dive experience was fantastic i was really amazed by the quantity of wildlife present one of the dive sites had a small cavern where,NatureTravel,0
the instructors there are genuine and very knowledgeable i can only give them my highest recommendation and hope to return sometime in the future for more diving with them,NatureTravel,0
the interior is far less spectacular than the more famous temples on the opposite river bank if however you prefer less crowded and more  off the beaten path  temples,NatureTravel,0
the island can be visited during the day and there is the most beautiful sand beach that we have seen so far in thailand if you are arriving this area go and visit it lovely and,NatureTravel,0
the island itself could be gorgeous,NatureTravel,0
the island itself is beautiful but you must go early to beat the hoards that begin to arrive by mid morning we chartered our own boat and getting there and back was half of the fun we had about 1 2 an hour on the island which,NatureTravel,0
the island plus surrounding beaches are being flooded with tourists to make a quick buck with very little thought about the actual experience or preserving the beauty of the area full of boats and tourists way too crowded,NatureTravel,0
the issue is the tourist trap surrounding the markets in the ping pong shows you are constantly bombarded by men with poorly detailed signs for  ping pong  or  pussy shows  they are a trap and,ShoppingTravel,1
the items available at arun thai natural are great they are inexpensive and hand made i have bought a number of items from marike during our stay here i was hoping to make some online orders,NatureTravel,0
the jack nicklaus course is a masterpiece it is built as a 3x 9 hole course the mountain course is currently under construction some redesign to keep up with the new courses around pattaya i like the valley course the most,NatureTravel,0
the jewelry and the prices are exeptional thank you so much,ShoppingTravel,1
the jungle tour,NatureTravel,0
the karon view point is one of the best attractions in this area get the see the beach belt from here if you have time don t miss this place can spend approx 15 30mins if you also want to click some pics,NatureTravel,0
the keepers put the elephants first and we were smiling all the way home they provided us vegan food too,NatureTravel,0
the key to this experience is doing the overnight we stayed in a karen village with also visited the hillside tribe national park which is 500 baht entry fee and puts a number of different tribes in traditional style homes and dress selling goods however,NatureTravel,0
the khao kanab nam are two big limestone rock hills forming a gateway to krabi and emblematic for the city on the bank opposite the city there is a cave complex formed of two caves one small and dark,NatureTravel,0
the king power pattaya is about 10 mins drive from my hotel near the beach road the shopping complex is huge in size and has some of the best brands to offer we were mostly attracted to high end brands of duty free cigarettes and,NatureTravel,0
the krabi area does not seem to have numerous spectacular temples so why not stop briefly to see the imposing reclining buddha statue at wat sai thai which most tourists drive by on the road to ao nang,NatureTravel,0
the krabi night market is a happening place it is bustling with activity numerous food stalls that serve all kinds of cuisine you just need to choose they have live bands playing to entertain people it is bang opposite the beach so the view is breathtaking,ShoppingTravel,1
the lake has 11 fishing,NatureTravel,0
the landscape scene is a beautiful one a perfect location to view gods creation as always and everything simply awesome we spent time till 7 00 pm we actually got a complimentary free transfer to this view point from the hotel two villa holiday inn onyx style in,NatureTravel,0
the largest thai style market in rayong their jaws dropped when they saw the extent of the fruit and vegetables on,ShoppingTravel,1
the liab duan night market is worth a visit,ShoppingTravel,1
the light house views of the two beaches was incredible,NatureTravel,0
the location is ideal for those traveling by car or bts skytrain,ShoppingTravel,1
the location on trip advisor led us to an abandoned temple we were chased and tainted by savage stray dogs please update the location on the map we found the place in the end,NatureTravel,0
the main hall is small but beautiful the photo is not allowed in the main hall the temple is under the renovation we took a ferry from the sathorn pier to the tha chang pier then we took a tuk tuk to the temple the,NatureTravel,0
the main tenants are the old carrefour big c which is a department store think kmart walmart and supermarket combined and homepro which is a hardware homewares store carrefour has everything from mobile phones,ShoppingTravel,1
the mall bangkapi are the two of my favorite malls seacon has more variety on the inside the mall has more life on the outside it is the the number one neighborhood in my book with chinatown or yaowarat,ShoppingTravel,1
the mall is beautiful it is well spread located on the opposite side of central world and just beside the big c it is presently fairly quiet and some of the floors look deserted many shops are yet to be opened up or occupied the,ShoppingTravel,1
the mall is great,ShoppingTravel,1
the mall is located next to weekend night market,ShoppingTravel,1
the mall provides free shuttle bus services and there is a tourist lounge you can take shower there and use their locker services however,ShoppingTravel,1
the man who manages the arts shop has shockingly rude manners i asked him how much a bracelet was and he became furious he jumped from his chair and went to the stall and showed me the price tags asking me if i have eyes,ShoppingTravel,1
the mango coconut juice shake is a must heaps of souvenir items like clothes,ShoppingTravel,1
the marble temple is probably off the main tourist path,NatureTravel,0
the marble temple looks equally resplendent during day and night,NatureTravel,0
the market has it as well,ShoppingTravel,1
the market has many kind of foods and gifts the vibe of market,ShoppingTravel,1
the market here runs every monday,ShoppingTravel,1
the market is centrally located and great for street food under a covered canopy good value food,ShoppingTravel,1
the market is close to bobae tower and is best if you want to buy very cheap clothes in amounts of 12 items or more the market opens early in the morning at 4am and closes by 6pm there is no night market at bo,ShoppingTravel,1
the market is located nearby esplanade mall,ShoppingTravel,1
the market is near the hotel we stayed there have alomsot everything at the market,ShoppingTravel,1
the market is nice and clean with variety of shops,ShoppingTravel,1
the market was a lot of fun with all kinds of different authentic dishes being prepared very cheap and you could get anything from bugs to taro balls great way to eat cheap,ShoppingTravel,1
the market was recommended from hotel staff where we were staying in karon it was a 500 baht trip each way by taxi but well worth the experience the vibe was awesome with people everywhere but spaces where you could escape the chaos it s only,ShoppingTravel,1
the markets are super cheap and it is great for buying gifts to take back home if you eat food there make sure they make it fresh for you would not recommend families with young children go there or you will have to carry them everywhere due to,ShoppingTravel,1
the mature gentlemen who own and run this establishment are a father and son who have been making fine quality men s clothes for decades all fabric is pre washed and shrunk the garments are of very high quality,ShoppingTravel,1
the meeting spot of a pink store belongs to a chain make sure you go to the store in the instructions the guide waited for me outside my tour turned from a group to a private because i was the only customer this had pluses,ShoppingTravel,1
the moment u enter dis temple,NatureTravel,0
the monestary with the monkeys and the elephant sanctuary could you please get our chauffeur guide to contact me on mail,NatureTravel,0
the monkey cave,NatureTravel,0
the monument is historic the views of the old parliament are beautiful we went to the king s event in february the area was well decorated with flowers the weather was nice in the morning,NatureTravel,0
the monument shows us the two sisters ya chan and ya mook standing in the heart of the busy street,ShoppingTravel,1
the morning market is smelly as they sell everythings inside,ShoppingTravel,1
the morning sunrise was fantastic an d then u will moved to a close island to have relaxed breakfast tge tour guide was very professional and extremely kind and humble the boat staff was also experienced and they had everybit of safety thats required its,NatureTravel,0
the mosque is located quite near to the floating market,ShoppingTravel,1
the most beautiful beach with a fantastic opportunity to enjoy coral reef i recommend this place and koh tao for sure,NatureTravel,0
the most beautiful river bend of the chaophraya river is the first landmark of the nation in the history 8,NatureTravel,0
the most dangerous of the three waterfalls in koh kood the trek down is relatively easy compared to what is waiting for you next the only path to reach the waterfall is through climbing and jumping from one boulder to another it is very risky,NatureTravel,0
the most developed beach of koh tao,NatureTravel,0
the most famous is white sand beach because of its activities day and night the fact is that,NatureTravel,0
the most people in the market are thais not a lot of farangs we walked also the streets in this nice old smal city and were very happy to see old wood houses typically thai for lunch you will find a lot of good seafood,ShoppingTravel,1
the mrt subway is great but not an a good all round service as there is only one line at the time of writing,ShoppingTravel,1
the museum is well worth a visit beautifully laid out with much information on each family type of shells truly worth a visit the shop above has all sorts and the lady follows,ShoppingTravel,1
the national park closed all driving the morning we decided to drive and i had to continue the next day to pattaya i will,NatureTravel,0
the national stadium is on the silom line bts,ShoppingTravel,1
the natural gateway to krabi,NatureTravel,0
the nature and the amazing snorkel places with only few people but lots of fishes,NatureTravel,0
the nepalese tailor lady who has taken over takes good efforts and the products are impeccably made value for money is also definitely with the visit its our second time there and we will be back,ShoppingTravel,1
the new bangkok city library opened a year or so ago is a great addition to the city clean and cool,ShoppingTravel,1
the new landmark boutique is one of our first trip if we are in bangkok since many years we will go over to this two tailors an we are happy,ShoppingTravel,1
the new paradise park,NatureTravel,0
the newly opened suandok park building,NatureTravel,0
the next building to the platinum fashion mall,ShoppingTravel,1
the night market in the city of surat thani is nothing to write home about slightly below average i ended up eating at a restaurant at the end of the market towards the river,ShoppingTravel,1
the night market is adjacent to chao fah pier krabi several food stalls provide variety of thai cuisine we had dinner on 09 dec 18 other than food,ShoppingTravel,1
the night market starts at the main road going through town and goes to and around the lake it is a very relaxed place and sells lots of different foods clothes souvenirs etc definatly worth visiting,ShoppingTravel,1
the night market which is next to palladium pratunam the berkeley hotel pratunam it is not crowded and very nice to walk around suggested to have dinner here,ShoppingTravel,1
the night markets are ok,ShoppingTravel,1
the number of options available for custom tailored suits is endless in bangkok how is one supposed to choose call it luck or call it a blessing,ShoppingTravel,1
the one day jungle tour which includes hot spring waterfall,NatureTravel,0
the only downsite is that your not allowed to take pictures inside the temple it had such a beautiful wall painting but the outside wow the sculptures wow offcourse you must like this weird sculptering,NatureTravel,0
the only good thing about this spot is that it is close to bts station but the food quality and variety was average,ShoppingTravel,1
the only location on the island to see the sun sink into the sea either from the beach,NatureTravel,0
the only minus i found was that their cafe shop only sells snacks and drinks which contain high amount of sugar why it s a place for,ShoppingTravel,1
the only problem but not very serious was the water in the sea sometimes we had to walk farther into the sea to have a good swim,NatureTravel,0
the only saving grace for this place is that it is a night market as such,ShoppingTravel,1
the only thing that stood out for me was the longtail boats and the islands close other than that restaurants have fresh sea food just like karon or kata beach and tuk tuk every where,NatureTravel,0
the only thing to do on this island was shop i wanted to sightsee not shop panyee islam is a floating muslim town according,NatureTravel,0
the orange boat ride offers a pleasant view of bangkok city if you are lucky to bag a seat instead of having to stand along the journey,NatureTravel,0
the original tour operator of ayutthaya by river cruise good service with professional teams,NatureTravel,0
the outlet has a very limited assortment of goods the prices are higher than in other stores selling silk cotton products air conditioned space,ShoppingTravel,1
the outlook of the shop may not catch any attention of yours perry and his brother are both customer friendly they do not just want your business for this once,ShoppingTravel,1
the overall tour was slightly below satisfactory if anyone is planning a tour to james bond island with this tour agency i strongly recommend not to go with the minibus as the driver could not understand english which almost made us miss our ride to,NatureTravel,0
the overlab stone is beautiful to see views when you on there you can seeing around lamai beach and location around and overlab stone be in lamai and the way not far from lamai beach then you can driving to overlab stone easy the road,NatureTravel,0
the owner krabi ao nang scooter there was a selection of two brand new bikes within the cc class we were looking for fully tanked we were in and out within 15 minutes we were,NatureTravel,0
the owner of this shop is taking the necessary time to make a perfect on measurements suit the time to take your measurements properly,ShoppingTravel,1
the owner was a thai he was really lovely and tried his best to suit my need i ordered linen suits and 2 shirts,ShoppingTravel,1
the owners have expanded this place and there are many new and nicer halls now there are more retail shops now and you can find starbucks here too the food court in the basement has a wide variety of food,ShoppingTravel,1
the pagoda is at the nice and quiet beach,NatureTravel,0
the palladium mall,ShoppingTravel,1
the pants were way too wide even though i specifically asked for a slim cut same goes for the jacket,ShoppingTravel,1
the park has a large butterfly enclosure and beautiful landscape,NatureTravel,0
the park is a large man made lake 200 x 800 metres situated next to queen sirikit national convention centre opened in 2002,NatureTravel,0
the park is about half an hour away from bangkok city without traffic there is bikes for rent the park is about 500m round which is not too big entrance fee is a little too expensive but worth it,NatureTravel,0
the park is old the amusement park machine is degenerated the water park is even worse no place to wash up and the changing place is partly opened the facilities are very old and damaged i can hardly recommend anyone to go if you want,NatureTravel,0
the park is very small when we went there there was 4 adults and 3 babies all female they really seems to care about elephants an astonishing experience,NatureTravel,0
the park view is not that good though this place is perfect for family come with children since there are kid park and few thrill ride but during my visit i find no any special show or event at,NatureTravel,0
the park was amazing clean and tidy and just enough to entertain everyone highly recommend for family s looking for a day in the pool with a little extra all food and drink prices very reasonable,NatureTravel,0
the park was big,NatureTravel,0
the park was not well maintained in fact trash and garbage where,NatureTravel,0
the part i am talking about is the food court area on the second floor,ShoppingTravel,1
the people at yellow sbmarine were really awsome we were accomodated very well and felt so comfortable with this crew the dives were excellent and the staff was so knowledgable and helpful i have been to other good shops in phuket but none were as,NatureTravel,0
the people that give up there time to look after these animals are amazing they are doing so much to help the animals on the island and also on the mainland,NatureTravel,0
the people there are doing an amazing job helping the stray animals in the area get healthy,NatureTravel,0
the phi phi island and the rest of islands around are beautiful and very nice but the guide,NatureTravel,0
the phi phi viewpoiny offers a stunning view and is well worth the hike the hike is not intensive,NatureTravel,0
the phra sumen fort is one of the four remaining fortifications of the original city walls,ShoppingTravel,1
the pier is well organized for speed boats to koh lipe there are speed boat companies at the pier we had to pay fees for the pier usage and the entrance to the ko tarutao national park,NatureTravel,0
the pier was a bit deserted some tourists was seen boarding boats here for their island hopping,NatureTravel,0
the place is certainly can not be compared to the floating market in bangkok but it is somewhere to spend your time but shopping can be expensive in this place there should be more stores open by now the food court is very nice we,ShoppingTravel,1
the place is definitely worth a visit for the majesty of the 90 meters buddha statue,NatureTravel,0
the place is huge but not well kept we walked around the entire park and could see that it was initially very well planned but unfortunately,NatureTravel,0
the place is like a scam do not visit there people are rude things are expensive i get the same shirt at patong for 60baht while they are selling at 120baht asked for discount and they say i will not get such a cheap price at,ShoppingTravel,1
the place is not only a hiking and views story the forest,NatureTravel,0
the place is quite huge for a night market having locals selling bags,ShoppingTravel,1
the place is well maintained a few minutes walk from the phaya thai sky train station the palace building is old with antique items shoes are not allowed inside old buildings a silent place there were not many tourists on the day we went which,ShoppingTravel,1
the place needs to get resources the place certainly has an important point towards our sea fish therefore 5,NatureTravel,0
the plaza is a small area containing 2 very good restaurants and a small gift shop and antique shop,ShoppingTravel,1
the portuguese were the first nation to establish diplomatic ties with the thai when the church of santa cruz was taken over by the french clergy the portuguese asked the king to allocate them land on the opposite bank of the river to build their,NatureTravel,0
the price is reasonable and the customer service is terrific i was a customer of kenny s when the tailor operated under a different name zara fashion and make a point of visiting to,ShoppingTravel,1
the prices for drinks and food are decent and the new shop is awesome as well spending a lot of time there on,ShoppingTravel,1
the prison accommodation and beds were awful and were seamlessly complimented by the grumpy and intrusive staff who we suspect were stealing clothing and selling it to the vendors in phi phi the island is the most beautiful place on earth slightly marred by our,NatureTravel,0
the private tour bangkok was excellent we visites a lot of places temples,NatureTravel,0
the quality of tailoring and materials you receive are not what they show you in the store my jacket was so poor i did not even wear it once straight to the bin,ShoppingTravel,1
the quality of the fabrics and the professional service were outstanding the team did a really great job i had five trousers and five shirts made and everything fit just perfectly i can highly recommend getting measured for some great quality clothes,ShoppingTravel,1
the queen sirikit national convention center is located in the city centre of bangkok i went there for the great india education fair there were numerous representatives of international schools and universities all over the india in addition to organise events like this,ShoppingTravel,1
the rainbow fish divers are an amazing crew super professional and friendly instructors and fun to dive and just to hang out with in general the accommodation they provide is clean and like a small community of likeminded travelers the dive shop is surrounded by,NatureTravel,0
the reason for the poor rating is lack of concern for customer safety no life jacket issued when requested details of the safety issue after the dinner on the beach,ShoppingTravel,1
the reason that the miniature of angkor wat have been presented here because during the reign of rama king iv or year 1851 1868,NatureTravel,0
the reason why i love it so much is because it is quite hidden and not touristic this was probably what i liked the most about it it is a quiet and serene beach and the water is really warm and the sand is,NatureTravel,0
the reclining buddha is so big and colourful,NatureTravel,0
the replica jade buddha and grounds were all worth taking in it was quite peaceful late in the day with monks cleaning and sweeping up given the jade buddha story this historic site,NatureTravel,0
the right place to shop for thai clothing,ShoppingTravel,1
the river kwai and of course the waterfall i researched lots of,NatureTravel,0
the river walk has a beautiful pier overlooking the chao phraya river,NatureTravel,0
the romaneenart park is very good for sports and just relax especially after wandering through chinatown or the little india as it is located close by there are courts for soccer and basketball,NatureTravel,0
the royal garden was built in 1866 in king rama 4 period it looked european victorian style garden with golden fountain remarkable gazebos it s the public park nearby the grand palace where tourists can relax the greenery,NatureTravel,0
the salesman and tailor his team provided the best service and helped us pick the best cut,ShoppingTravel,1
the sandy beach was great,NatureTravel,0
the scenery and be gentle in traffic after climbs and sharp curves and steep roads down you will discover the most southern beach from the road parc the bike,NatureTravel,0
the sea is excellent when it was calm and fun most of the time with moderate waves however,NatureTravel,0
the sea is very beautiful,NatureTravel,0
the sea was calm which made for a smooth trip out to the small islands where we stopped for,NatureTravel,0
the sea was full of jelly fish,NatureTravel,0
the sea was really rough so no swimming today plenty of stalls on the beach to do shopping and also massage tables outside,NatureTravel,0
the seashell museum is located underground of the building thb200 admission fee is a bit expensive souvenir shop is free to visit offers number of selection,ShoppingTravel,1
the second buddha on the island with museum on the top with nice artifacts one of the statues is in a square with a bunch of bells that you can ring overall our most exciting adventure on koh samui overall,NatureTravel,0
the second highest is for sport equipment and the following floors are clothes for male and female for those who wanted to buy sport equipment,ShoppingTravel,1
the service and fabric quality are second to none the staff were very friendly and not at all pushy i came here after seeing reviews on trip advisor and would highly recommend the best tailor very much in love with the suit i got and,ShoppingTravel,1
the service from sea cave canoe was very personal they managed to lay in a boat for our last minute request the pier was only a short drive from where we stayed in villa suwani we were well received at the pier and fully,NatureTravel,0
the service i received was phenomenal and the quality of the suits and shirts surpasses all of my expectations i will definitely use them again,ShoppingTravel,1
the service i was greeted with was 5 stars the owner of the store helped me choose a suit style,ShoppingTravel,1
the service was friendly but the measurements were poor the alteration was not good after first fitting and took them a long while to get back to me after the second fit that i took the clothes and left,ShoppingTravel,1
the service was great we went cliff jumping and visited a secluded beach it was totally worth t,NatureTravel,0
